#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","0.0015271631,","0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#datetime:,26/06/2013,12:44:07,0.007330383,-,back,sitting,chair,-,(angular,velocity).
##########################################,"0.0015271631,","0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#activity:,12,-,bsc,-,back,sitting,chair,-,10s,velocity).
#subject,id:,7,0.007330383,-,back,sitting,chair,-,(angular,velocity).
#first,name:,sub7,0.007330383,-,back,sitting,chair,-,(angular,velocity).
#last,name:,sub7,0.007330383,-,back,sitting,chair,-,(angular,velocity).
#age:,25,"0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#height(cm):,189,"0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#weight(kg):,80,"0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#gender:,male,"0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"673195185000,","-0.8542951,","-3.6835175,",-0.8765916,-,back,sitting,chair,-,(angular,velocity).
"673200185000,","-0.9621128,","-3.5689802,",-0.85918194,-,back,sitting,chair,-,(angular,velocity).
"673206379000,","-1.0051788,","-3.4031303,",-0.8219192,-,back,sitting,chair,-,(angular,velocity).
"673210432000,","-1.0784826,","-3.3472362,",-0.8005389,-,back,sitting,chair,-,(angular,velocity).
"673215186000,","-1.099252,","-3.211624,",-0.7663304,-,back,sitting,chair,-,(angular,velocity).
"673220215000,","-1.1139128,","-3.0314188,",-0.7449502,-,back,sitting,chair,-,(angular,velocity).
"673225178000,","-1.119716,","-2.8185322,",-0.74067414,-,back,sitting,chair,-,(angular,velocity).
"673230234000,","-1.1120802,","-2.5100453,",-0.7816021,-,back,sitting,chair,-,(angular,velocity).
"673235332000,","-1.1160508,","-2.1746802,",-0.83169305,-,back,sitting,chair,-,(angular,velocity).
"673240178000,","-1.0922271,","-1.8069394,",-0.86193085,-,back,sitting,chair,-,(angular,velocity).
"673245187000,","-1.0341948,","-1.4181237,",-0.8549059,-,back,sitting,chair,-,(angular,velocity).
"673250220000,","-0.9459248,","-0.9944886,",-0.8332202,-,back,sitting,chair,-,(angular,velocity).
"673255203000,","-0.8359691,","-0.5335908,",-0.80481493,-,back,sitting,chair,-,(angular,velocity).
"673260537000,","-0.70952,","-0.13897185,",-0.7675522,-,back,sitting,chair,-,(angular,velocity).
"673265130000,","-0.5271767,","0.12186762,",-0.70829827,-,back,sitting,chair,-,(angular,velocity).
"673270230000,","-0.2910773,","0.17928895,",-0.6401868,-,back,sitting,chair,-,(angular,velocity).
"673275118000,","-9.162979e-4,","0.053145275,",-0.5699373,-,back,sitting,chair,-,(angular,velocity).
"673280199000,","0.31612277,","-0.23854288,",-0.5390886,-,back,sitting,chair,-,(angular,velocity).
"673285261000,","0.65118235,","-0.66706485,",-0.5131268,-,back,sitting,chair,-,(angular,velocity).
"673290188000,","0.95569867,","-1.0726794,",-0.45173484,-,back,sitting,chair,-,(angular,velocity).
"673295926000,","1.1410962,","-1.2486086,",-0.4089743,-,back,sitting,chair,-,(angular,velocity).
"673300234000,","1.1972959,","-1.5610662,",-0.33353242,-,back,sitting,chair,-,(angular,velocity).
"673305197000,","1.2479976,","-1.7931949,",-0.32834008,-,back,sitting,chair,-,(angular,velocity).
"673310173000,","1.2119566,","-1.7724255,",-0.32498032,-,back,sitting,chair,-,(angular,velocity).
"673315225000,","1.0793989,","-1.5748106,",-0.3200934,-,back,sitting,chair,-,(angular,velocity).
"673320119000,","0.8695667,","-1.3023647,",-0.3463606,-,back,sitting,chair,-,(angular,velocity).
"673325184000,","0.64904433,","-0.98899084,",-0.40042216,-,back,sitting,chair,-,(angular,velocity).
"673330245000,","0.40500367,","-0.66920286,",-0.49418998,-,back,sitting,chair,-,(angular,velocity).
"673335457000,","0.17898351,","-0.37232238,",-0.571159,-,back,sitting,chair,-,(angular,velocity).
"673340209000,","0.011301007,","-0.09896017,",-0.6059783,-,back,sitting,chair,-,(angular,velocity).
"673345164000,","-0.0870483,","0.10415252,",-0.62125,-,back,sitting,chair,-,(angular,velocity).
"673350226000,","-0.10720685,","0.2666427,",-0.61483586,-,back,sitting,chair,-,(angular,velocity).
"673355206000,","-0.06078109,","0.35002577,",-0.5888741,-,back,sitting,chair,-,(angular,velocity).
"673360408000,","0.038789943,","0.40439278,",-0.5739079,-,back,sitting,chair,-,(angular,velocity).
"673365742000,","0.14782938,","0.41263947,",-0.5687156,-,back,sitting,chair,-,(angular,velocity).
"673370204000,","0.2687807,","0.33292156,",-0.5381723,-,back,sitting,chair,-,(angular,velocity).
"673375185000,","0.42302418,","0.19364429,",-0.5143485,-,back,sitting,chair,-,(angular,velocity).
"673381429000,","0.5849035,","0.03145956,",-0.5122105,-,back,sitting,chair,-,(angular,velocity).
"673385280000,","0.73639804,","-0.14630222,",-0.4978552,-,back,sitting,chair,-,(angular,velocity).
"673390201000,","0.88697636,","-0.24923302,",-0.47739118,-,back,sitting,chair,-,(angular,velocity).
"673395183000,","0.9978484,","-0.4297437,",-0.47219884,-,back,sitting,chair,-,(angular,velocity).
"673400193000,","1.0366384,","-0.5186246,",-0.52503866,-,back,sitting,chair,-,(angular,velocity).
"673406386000,","1.0842859,","-0.5384777,",-0.5742133,-,back,sitting,chair,-,(angular,velocity).
"673410277000,","1.0861185,","-0.535118,",-0.58459806,-,back,sitting,chair,-,(angular,velocity).
"673415232000,","1.0711522,","-0.50243664,",-0.627664,-,back,sitting,chair,-,(angular,velocity).
"673420179000,","1.0564915,","-0.3943135,",-0.65118235,-,back,sitting,chair,-,(angular,velocity).
"673425184000,","1.0201449,","-0.25870144,",-0.66248333,-,back,sitting,chair,-,(angular,velocity).
"673431406000,","1.0064005,","-0.056199603,",-0.7049385,-,back,sitting,chair,-,(angular,velocity).
"673435811000,","1.0067059,","-3.0543262e-4,",-0.74006325,-,back,sitting,chair,-,(angular,velocity).
"673440216000,","1.0186177,","0.12095132,",-0.7626653,-,back,sitting,chair,-,(angular,velocity).
"673445170000,","1.026559,","0.17287487,",-0.7657196,-,back,sitting,chair,-,(angular,velocity).
"673450218000,","1.0592403,","0.17562376,",-0.7675522,-,back,sitting,chair,-,(angular,velocity).
"673456439000,","1.0852021,","0.14844026,",-0.7825184,-,back,sitting,chair,-,(angular,velocity).
"673460508000,","1.1255192,","0.12767084,",-0.79626286,-,back,sitting,chair,-,(angular,velocity).
"673465198000,","1.1414018,","0.12095132,",-0.8167268,-,back,sitting,chair,-,(angular,velocity).
"673470200000,","1.1765264,","0.13652839,",-0.8454375,-,back,sitting,chair,-,(angular,velocity).
"673475185000,","1.2211196,","0.1908954,",-0.8555168,-,back,sitting,chair,-,(angular,velocity).
"673482100000,","1.2968669,","0.23640485,",-0.85918194,-,back,sitting,chair,-,(angular,velocity).
"673485164000,","1.3796391,","0.28496864,",-0.8744536,-,back,sitting,chair,-,(angular,velocity).
"673490208000,","1.484708,","0.30879238,",-0.8912524,-,back,sitting,chair,-,(angular,velocity).
"673495119000,","1.568091,","0.29046643,",-0.86193085,-,back,sitting,chair,-,(angular,velocity).
"673500191000,","1.6050484,","0.24220806,",-0.8542951,-,back,sitting,chair,-,(angular,velocity).
"673505443000,","1.6526959,","0.33414328,",-0.9263771,-,back,sitting,chair,-,(angular,velocity).
"673510201000,","1.6743816,","0.4343252,",-1.0079277,-,back,sitting,chair,-,(angular,velocity).
"673515148000,","1.6890424,","0.48930305,",-1.0464121,-,back,sitting,chair,-,(angular,velocity).
"673520191000,","1.7253889,","0.48808134,",-1.0534371,-,back,sitting,chair,-,(angular,velocity).
"673525178000,","1.7858646,","0.45998153,",-1.044885,-,back,sitting,chair,-,(angular,velocity).
"673530201000,","1.8655825,","0.39920044,",-1.0613784,-,back,sitting,chair,-,(angular,velocity).
"673535222000,","1.9370537,","0.31490102,",-1.0500773,-,back,sitting,chair,-,(angular,velocity).
"673540129000,","2.0152445,","0.23151793,",-1.0522153,-,back,sitting,chair,-,(angular,velocity).
"673545186000,","2.080607,","0.18997909,",-1.0461067,-,back,sitting,chair,-,(angular,velocity).
"673550183000,","2.1444426,","0.19456059,",-1.028697,-,back,sitting,chair,-,(angular,velocity).
"673555199000,","2.200642,","0.24404067,",-1.0002918,-,back,sitting,chair,-,(angular,velocity).
"673560188000,","2.2699752,","0.301462,",-0.9615019,-,back,sitting,chair,-,(angular,velocity).
"673565210000,","2.3539693,","0.344528,",-0.9233228,-,back,sitting,chair,-,(angular,velocity).
"673570565000,","2.4495697,","0.42332962,",-0.8753699,-,back,sitting,chair,-,(angular,velocity).
"673575186000,","2.5415049,","0.5580254,",-0.85062987,-,back,sitting,chair,-,(angular,velocity).
"673580198000,","2.6410758,","0.7672467,",-0.8228355,-,back,sitting,chair,-,(angular,velocity).
"673585565000,","2.7464502,","0.9783007,",-0.79626286,-,back,sitting,chair,-,(angular,velocity).
"673590184000,","2.843883,","1.0509937,",-0.7877107,-,back,sitting,chair,-,(angular,velocity).
"673595164000,","2.8802297,","1.0790935,",-0.7874053,-,back,sitting,chair,-,(angular,velocity).
"673600245000,","2.9153545,","0.89552844,",-0.7761043,-,back,sitting,chair,-,(angular,velocity).
"673605169000,","2.896723,","0.5766568,",-0.7501425,-,back,sitting,chair,-,(angular,velocity).
"673610194000,","2.9254336,","0.29901853,",-0.69913524,-,back,sitting,chair,-,(angular,velocity).
"673615186000,","2.9804115,","0.14630222,",-0.65148777,-,back,sitting,chair,-,(angular,velocity).
"673621004000,","3.0839531,","0.18417588,",-0.7189884,-,back,sitting,chair,-,(angular,velocity).
"673625184000,","3.1945198,","0.344528,",-0.7892379,-,back,sitting,chair,-,(angular,velocity).
"673630198000,","3.3411274,","0.44348818,",-0.8359691,-,back,sitting,chair,-,(angular,velocity).
"673635332000,","3.4620788,","0.49571714,",-0.8872818,-,back,sitting,chair,-,(angular,velocity).
"673640250000,","3.5689802,","0.5305365,",-0.9221011,-,back,sitting,chair,-,(angular,velocity).
"673645119000,","3.6474764,","0.47647488,",-0.9370673,-,back,sitting,chair,-,(angular,velocity).
"673650214000,","3.7161987,","0.3585779,",-0.9071349,-,back,sitting,chair,-,(angular,velocity).
"673656676000,","3.758043,","0.24709499,",-0.8491027,-,back,sitting,chair,-,(angular,velocity).
"673660314000,","3.7659843,","0.1777618,",-0.7855727,-,back,sitting,chair,-,(angular,velocity).
"673665346000,","3.7745364,","0.10048734,",-0.7449502,-,back,sitting,chair,-,(angular,velocity).
"673670188000,","3.7836993,","0.07513642,",-0.75411314,-,back,sitting,chair,-,(angular,velocity).
"673675191000,","3.8108828,","0.098043874,",-0.77732605,-,back,sitting,chair,-,(angular,velocity).
"673680240000,","3.8432586,","0.14019357,",-0.8136725,-,back,sitting,chair,-,(angular,velocity).
"673685247000,","3.8203511,","0.17256944,",-0.86101454,-,back,sitting,chair,-,(angular,velocity).
"673691388000,","3.781256,","0.36835176,",-0.90316427,-,back,sitting,chair,-,(angular,velocity).
"673695204000,","3.6819901,","0.48075095,",-0.93401295,-,back,sitting,chair,-,(angular,velocity).
"673700236000,","3.5967746,","0.75411314,",-0.9810496,-,back,sitting,chair,-,(angular,velocity).
"673705068000,","3.4193182,","1.0369438,",-1.0488557,-,back,sitting,chair,-,(angular,velocity).
"673710097000,","3.2959235,","1.2476922,",-1.1078042,-,back,sitting,chair,-,(angular,velocity).
"673715061000,","3.1328225,","1.398576,",-1.1459832,-,back,sitting,chair,-,(angular,velocity).
"673720049000,","2.8316658,","1.5723672,",-1.1569787,-,back,sitting,chair,-,(angular,velocity).
"673725058000,","2.47095,","1.7024814,",-1.2226468,-,back,sitting,chair,-,(angular,velocity).
"673730087000,","2.065641,","1.6163495,",-1.3316863,-,back,sitting,chair,-,(angular,velocity).
"673735150000,","1.5876387,","1.563815,",-1.2855659,-,back,sitting,chair,-,(angular,velocity).
"673740062000,","0.7318166,","1.6985108,",-1.1383474,-,back,sitting,chair,-,(angular,velocity).
"673745057000,","-0.40011674,","1.858252,",-1.0189233,-,back,sitting,chair,-,(angular,velocity).
"673750212000,","-1.4498887,","1.5149459,",-0.9437868,-,back,sitting,chair,-,(angular,velocity).
"673755165000,","-2.1453588,","0.8597928,",-0.86437434,-,back,sitting,chair,-,(angular,velocity).
"673760122000,","-2.5274549,","0.37965274,",-0.82894415,-,back,sitting,chair,-,(angular,velocity).
"673765132000,","-2.7348437,","0.17654006,",-0.73548174,-,back,sitting,chair,-,(angular,velocity).
"673770131000,","-2.7763824,","0.15760323,",-0.59131753,-,back,sitting,chair,-,(angular,velocity).
"673775102000,","-2.695443,","0.22388211,",-0.48380527,-,back,sitting,chair,-,(angular,velocity).
"673780182000,","-2.5173757,","0.25259277,",-0.44257188,-,back,sitting,chair,-,(angular,velocity).
"673785171000,","-2.2519548,","0.26083946,",-0.44348818,-,back,sitting,chair,-,(angular,velocity).
"673790132000,","-2.0732768,","0.20219639,",-0.42913285,-,back,sitting,chair,-,(angular,velocity).
"673795081000,","-1.6200147,","0.15668693,",-0.35796702,-,back,sitting,chair,-,(angular,velocity).
"673800185000,","-1.1282681,","0.116675265,",-0.3191771,-,back,sitting,chair,-,(angular,velocity).
"673805192000,","-0.61483586,","0.1423316,",-0.30726522,-,back,sitting,chair,-,(angular,velocity).
"673810204000,","-0.11178834,","0.21471913,",-0.2843578,-,back,sitting,chair,-,(angular,velocity).
"673815205000,","0.28496864,","0.44837508,",-0.2302962,-,back,sitting,chair,-,(angular,velocity).
"673820189000,","0.46670106,","0.6230826,",-0.18478674,-,back,sitting,chair,-,(angular,velocity).
"673825187000,","0.559858,","1.1695015,",-0.069027774,-,back,sitting,chair,-,(angular,velocity).
"673830741000,","0.38912117,","1.5048665,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"673835226000,","0.26236662,","1.5745052,",0.0852157,-,back,sitting,chair,-,(angular,velocity).
"673840240000,","0.26633725,","1.4135422,",0.12583824,-,back,sitting,chair,-,(angular,velocity).
"673845205000,","0.45631635,","1.1908818,",0.07941248,-,back,sitting,chair,-,(angular,velocity).
"673850208000,","0.70554936,","0.9944886,",-0.01282817,-,back,sitting,chair,-,(angular,velocity).
"673855269000,","0.88514376,","0.78984874,",-0.05681047,-,back,sitting,chair,-,(angular,velocity).
"673860221000,","0.960891,","0.6469063,",-0.031154128,-,back,sitting,chair,-,(angular,velocity).
"673865233000,","0.9275989,","0.5363397,",-0.009468411,-,back,sitting,chair,-,(angular,velocity).
"673870246000,","0.86590147,","0.5012149,",-0.029321533,-,back,sitting,chair,-,(angular,velocity).
"673875205000,","0.79412484,","0.49205196,",-0.064446285,-,back,sitting,chair,-,(angular,velocity).
"673880197000,","0.7715228,","0.48899764,",-0.11148291,-,back,sitting,chair,-,(angular,velocity).
"673885481000,","0.7837401,","0.57910025,",-0.13622294,-,back,sitting,chair,-,(angular,velocity).
"673890206000,","0.786489,","0.698219,",-0.14630222,-,back,sitting,chair,-,(angular,velocity).
"673895206000,","0.78038037,","1.0036516,",-0.16584991,-,back,sitting,chair,-,(angular,velocity).
"673900204000,","0.7305948,","1.3860532,",-0.14813483,-,back,sitting,chair,-,(angular,velocity).
"673905262000,","0.6939429,","1.6914859,",-0.14508049,-,back,sitting,chair,-,(angular,velocity).
"673910340000,","0.6258314,","1.8347337,",-0.12797627,-,back,sitting,chair,-,(angular,velocity).
"673915204000,","0.57818395,","1.724778,",-0.10323623,-,back,sitting,chair,-,(angular,velocity).
"673920213000,","0.5503896,","1.348485,",-0.07544186,-,back,sitting,chair,-,(angular,velocity).
"673925135000,","0.55741453,","0.84788096,",-0.018325957,-,back,sitting,chair,-,(angular,velocity).
"673930193000,","0.56230146,","0.35124752,",0.06169739,-,back,sitting,chair,-,(angular,velocity).
"673935272000,","0.5002986,","-0.09407325,",0.17531833,-,back,sitting,chair,-,(angular,velocity).
"673940214000,","0.3830125,","-0.49571714,",0.3005457,-,back,sitting,chair,-,(angular,velocity).
"673946003000,","0.21319197,","-0.7852673,",0.3857614,-,back,sitting,chair,-,(angular,velocity).
"673950205000,","0.007330383,","-0.9972375,",0.42332962,-,back,sitting,chair,-,(angular,velocity).
"673955252000,","-0.21288654,","-1.1386528,",0.41905355,-,back,sitting,chair,-,(angular,velocity).
"673960441000,","-0.40378192,","-1.2067643,",0.36896262,-,back,sitting,chair,-,(angular,velocity).
"673965230000,","-0.52656585,","-1.1957687,",0.29168814,-,back,sitting,chair,-,(angular,velocity).
"673970181000,","-0.58184916,","-1.0503827,",0.19883664,-,back,sitting,chair,-,(angular,velocity).
"673975205000,","-0.6084218,","-0.8029824,",0.10995574,-,back,sitting,chair,-,(angular,velocity).
"673980373000,","-0.5882632,","-0.49266282,",0.022602014,-,back,sitting,chair,-,(angular,velocity).
"673985239000,","-0.5305365,","-0.33505958,",-0.004886922,-,back,sitting,chair,-,(angular,velocity).
"673990235000,","-0.49938235,","-0.051618114,",-0.05100725,-,back,sitting,chair,-,(angular,velocity).
"673995130000,","-0.43066,","0.18112154,",-0.090713486,-,back,sitting,chair,-,(angular,velocity).
"674000231000,","-0.3436117,","0.37140608,",-0.1386664,-,back,sitting,chair,-,(angular,velocity).
"674005282000,","-0.2660318,","0.52626044,",-0.16249016,-,back,sitting,chair,-,(angular,velocity).
"674010246000,","-0.21044308,","0.61269784,",-0.1826487,-,back,sitting,chair,-,(angular,velocity).
"674016205000,","-0.18784106,","0.68203104,",-0.15271631,-,back,sitting,chair,-,(angular,velocity).
"674020181000,","-0.14844026,","0.6844745,",-0.1301143,-,back,sitting,chair,-,(angular,velocity).
"674025198000,","-0.14813483,","0.6783658,",-0.113926366,-,back,sitting,chair,-,(angular,velocity).
"674030219000,","-0.13133603,","0.675617,",-0.09682214,-,back,sitting,chair,-,(angular,velocity).
"674035200000,","-0.106901415,","0.68325275,",-0.084910266,-,back,sitting,chair,-,(angular,velocity).
"674040241000,","-0.082161374,","0.6713409,",-0.054367006,-,back,sitting,chair,-,(angular,velocity).
"674045532000,","-0.0421497,","0.636827,",-0.021685716,-,back,sitting,chair,-,(angular,velocity).
"674050205000,","0.0012217305,","0.58123827,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"674055265000,","0.052534413,","0.5164866,",0.034208454,-,back,sitting,chair,-,(angular,velocity).
"674060261000,","0.095294975,","0.44073927,",0.051923547,-,back,sitting,chair,-,(angular,velocity).
"674065214000,","0.13591751,","0.35277468,",0.07574729,-,back,sitting,chair,-,(angular,velocity).
"674070215000,","0.1695151,","0.23426682,",0.09682214,-,back,sitting,chair,-,(angular,velocity).
"674075199000,","0.21319197,","0.12308934,",0.13316862,-,back,sitting,chair,-,(angular,velocity).
"674080193000,","0.2510656,","0.0693332,",0.14813483,-,back,sitting,chair,-,(angular,velocity).
"674086095000,","0.25717425,","-0.121256754,",0.18203785,-,back,sitting,chair,-,(angular,velocity).
"674090247000,","0.3042109,","-0.18173242,",0.19394971,-,back,sitting,chair,-,(angular,velocity).
"674095212000,","0.32498032,","-0.29229903,",0.21288654,-,back,sitting,chair,-,(angular,velocity).
"674100306000,","0.35094208,","-0.39370266,",0.21410827,-,back,sitting,chair,-,(angular,velocity).
"674105192000,","0.3475823,","-0.48197266,",0.21899518,-,back,sitting,chair,-,(angular,velocity).
"674110244000,","0.33628133,","-0.54367006,",0.19700404,-,back,sitting,chair,-,(angular,velocity).
"674115241000,","0.30176744,","-0.6001751,",0.1704314,-,back,sitting,chair,-,(angular,velocity).
"674120141000,","0.24862215,","-0.64660084,",0.1554652,-,back,sitting,chair,-,(angular,velocity).
"674125199000,","0.19425514,","-0.68294734,",0.14110987,-,back,sitting,chair,-,(angular,velocity).
"674130223000,","0.13530666,","-0.7098254,",0.14263703,-,back,sitting,chair,-,(angular,velocity).
"674135196000,","0.07544186,","-0.74464476,",0.1469131,-,back,sitting,chair,-,(angular,velocity).
"674140199000,","0.040927973,","-0.78954333,",0.15302174,-,back,sitting,chair,-,(angular,velocity).
"674145128000,","0.007330383,","-0.8206975,",0.15943582,-,back,sitting,chair,-,(angular,velocity).
"674150204000,","-0.032986723,","-0.8472701,",0.17134771,-,back,sitting,chair,-,(angular,velocity).
"674155974000,","-0.07819075,","-0.8897252,",0.16584991,-,back,sitting,chair,-,(angular,velocity).
"674160164000,","-0.11148291,","-0.89644474,",0.14874569,-,back,sitting,chair,-,(angular,velocity).
"674165233000,","-0.15974127,","-0.8857546,",0.12797627,-,back,sitting,chair,-,(angular,velocity).
"674170227000,","-0.20097467,","-0.86345804,",0.11026118,-,back,sitting,chair,-,(angular,velocity).
"674175204000,","-0.22052236,","-0.8512407,",0.08552113,-,back,sitting,chair,-,(angular,velocity).
"674180200000,","-0.24617869,","-0.8045095,",0.065973446,-,back,sitting,chair,-,(angular,velocity).
"674185256000,","-0.26083946,","-0.752586,",0.026267206,-,back,sitting,chair,-,(angular,velocity).
"674190227000,","-0.2706133,","-0.68875057,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"674195118000,","-0.28588495,","-0.6398814,",-0.03390302,-,back,sitting,chair,-,(angular,velocity).
"674200201000,","-0.28069258,","-0.569021,",-0.0580322,-,back,sitting,chair,-,(angular,velocity).
"674205262000,","-0.27091873,","-0.50732356,",-0.0842994,-,back,sitting,chair,-,(angular,velocity).
"674210295000,","-0.26145032,","-0.4474588,",-0.12064589,-,back,sitting,chair,-,(angular,velocity).
"674215202000,","-0.24404067,","-0.39645153,",-0.13958271,-,back,sitting,chair,-,(angular,velocity).
"674220139000,","-0.23273966,","-0.34972036,",-0.15210545,-,back,sitting,chair,-,(angular,velocity).
"674225203000,","-0.21991149,","-0.30604348,",-0.160963,-,back,sitting,chair,-,(angular,velocity).
"674230196000,","-0.21166481,","-0.28344148,",-0.15821409,-,back,sitting,chair,-,(angular,velocity).
"674235381000,","-0.19120082,","-0.25625798,",-0.160963,-,back,sitting,chair,-,(angular,velocity).
"674240212000,","-0.16462818,","-0.24220806,",-0.16126843,-,back,sitting,chair,-,(angular,velocity).
"674245201000,","-0.13530666,","-0.25045475,",-0.15515977,-,back,sitting,chair,-,(angular,velocity).
"674250205000,","-0.11453723,","-0.25411993,",-0.14294247,-,back,sitting,chair,-,(angular,velocity).
"674255265000,","-0.08979719,","-0.26816985,",-0.13500121,-,back,sitting,chair,-,(angular,velocity).
"674260319000,","-0.055283304,","-0.2883284,",-0.12370021,-,back,sitting,chair,-,(angular,velocity).
"674265217000,","-0.046731193,","-0.312763,",-0.113926366,-,back,sitting,chair,-,(angular,velocity).
"674271117000,","-0.02565634,","-0.3323107,",-0.10873401,-,back,sitting,chair,-,(angular,velocity).
"674275208000,","-0.01038471,","-0.35796702,",-0.095294975,-,back,sitting,chair,-,(angular,velocity).
"674280189000,","-0.004886922,","-0.38545597,",-0.08277224,-,back,sitting,chair,-,(angular,velocity).
"674285302000,","0.01160644,","-0.40408736,",-0.06963864,-,back,sitting,chair,-,(angular,velocity).
"674290139000,","0.029321533,","-0.41783184,",-0.057726767,-,back,sitting,chair,-,(angular,velocity).
"674295211000,","0.03940081,","-0.41233405,",-0.047036625,-,back,sitting,chair,-,(angular,velocity).
"674300205000,","0.0571159,","-0.4016439,",-0.04184427,-,back,sitting,chair,-,(angular,velocity).
"674305218000,","0.08002335,","-0.3915646,",-0.030848695,-,back,sitting,chair,-,(angular,velocity).
"674310212000,","0.08246681,","-0.3717115,",-0.029321533,-,back,sitting,chair,-,(angular,velocity).
"674315201000,","0.08552113,","-0.34605515,",-0.028710667,-,back,sitting,chair,-,(angular,velocity).
"674320116000,","0.09162979,","-0.3109304,",-0.015271631,-,back,sitting,chair,-,(angular,velocity).
"674325210000,","0.08979719,","-0.27885997,",-0.013439035,-,back,sitting,chair,-,(angular,velocity).
"674330262000,","0.08124508,","-0.2489276,",-0.014049901,-,back,sitting,chair,-,(angular,velocity).
"674335197000,","0.06841691,","-0.22540927,",-0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"674341105000,","0.053145275,","-0.21288654,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"674345205000,","0.044593163,","-0.19394971,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"674350192000,","0.030543262,","-0.17684549,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"674355225000,","0.01282817,","-0.16554448,",0.016187929,-,back,sitting,chair,-,(angular,velocity).
"674360263000,","0.005497787,","-0.16279559,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"674365170000,","-0.011911872,","-0.1518,",0.0143553335,-,back,sitting,chair,-,(angular,velocity).
"674370221000,","-0.020463986,","-0.13713925,",0.014966198,-,back,sitting,chair,-,(angular,velocity).
"674375271000,","-0.026572637,","-0.12950343,",0.01160644,-,back,sitting,chair,-,(angular,velocity).
"674380168000,","-0.034208454,","-0.12339478,",0.013133603,-,back,sitting,chair,-,(angular,velocity).
"674385168000,","-0.044593163,","-0.11209377,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"674390267000,","-0.06169739,","-0.098043874,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"674395213000,","-0.06383542,","-0.086437434,",0.007941248,-,back,sitting,chair,-,(angular,velocity).
"674400207000,","-0.07880162,","-0.07971791,",0.013744468,-,back,sitting,chair,-,(angular,velocity).
"674405280000,","-0.082161374,","-0.0729984,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"674411090000,","-0.090713486,","-0.051923547,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"674415184000,","-0.102319926,","-0.046120327,",0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"674420205000,","-0.09560041,","-0.04337143,",0.008246681,-,back,sitting,chair,-,(angular,velocity).
"674425135000,","-0.09682214,","-0.040317107,",0.007941248,-,back,sitting,chair,-,(angular,velocity).
"674430197000,","-0.09407325,","-0.03481932,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"674435517000,","-0.09437868,","-0.018936822,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"674440237000,","-0.0888809,","-0.01038471,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"674445133000,","-0.07788532,","0.0143553335,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"674450203000,","-0.07452556,","0.02321288,",-0.004886922,-,back,sitting,chair,-,(angular,velocity).
"674455250000,","-0.06780604,","0.040011674,",-0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"674460209000,","-0.06505715,","0.045814894,",-0.00580322,-,back,sitting,chair,-,(angular,velocity).
"674465203000,","-0.046731193,","0.055283304,",-0.005497787,-,back,sitting,chair,-,(angular,velocity).
"674470229000,","-0.032375857,","0.054061573,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"674475203000,","-0.030848695,","0.06841691,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"674480551000,","-0.02107485,","0.06963864,",6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"674485267000,","-0.011301007,","0.07574729,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"674490231000,","0.0015271631,","0.08155051,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"674495207000,","-0.0033597588,","0.08032878,",0.0143553335,-,back,sitting,chair,-,(angular,velocity).
"674500218000,","0.012217305,","0.08246681,",0.02076942,-,back,sitting,chair,-,(angular,velocity).
"674505212000,","0.02687807,","0.09162979,",0.027488936,-,back,sitting,chair,-,(angular,velocity).
"674510216000,","0.036651913,","0.09101892,",0.021991149,-,back,sitting,chair,-,(angular,velocity).
"674515212000,","0.042455133,","0.096516706,",0.029932396,-,back,sitting,chair,-,(angular,velocity).
"674520173000,","0.051618114,","0.098043874,",0.030848695,-,back,sitting,chair,-,(angular,velocity).
